"","Entrez","GeneSymbol","EntrezGeneID","EnsemblGeneID","moduleColor","GS.er_status","p.GS.er_status","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.purple","p.MM.purple","MM.yellow","p.MM.yellow","MM.magenta","p.MM.magenta","MM.brown","p.MM.brown","MM.greenyellow","p.MM.greenyellow","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.red","p.MM.red","MM.green","p.MM.green","MM.pink","p.MM.pink","MM.grey","p.MM.grey"
"55742","55742","PARVA",55742,"ENSG00000197702","turquoise",0.688198493306033,0.00225730976047353,0.975607800355868,2.74308271109946e-11,-0.542894832834073,0.024326679327715,0.607729107966293,0.00965765196356277,-0.512170474336791,0.0355620233775428,-0.374370644778516,0.138750346506416,-0.397498668242398,0.114104103016581,-0.54610033183205,0.0233359217683884,-0.397295660866456,0.114305961171095,-0.403778722269833,0.107983070387752,-0.130804695074901,0.616793003957348,-0.0414917305285188,0.874369244611899,-0.266776996285965,0.300631851302645,0.0317483643469821,0.903722186112746
"11067","11067","C10orf10",11067,"ENSG00000165507","turquoise",0.687513608145692,0.00228962143877545,0.865824388556823,7.08147142668398e-06,-0.587776495892134,0.0130893908295203,0.713420380827126,0.00130171704131562,-0.519909215023404,0.0324188960013465,-0.424408784656178,0.0895159716560963,-0.374204813387486,0.138939302097905,-0.403857870596854,0.107907443444299,-0.272071858173664,0.290771907950522,-0.259843296602048,0.313841187337654,-0.123097461737596,0.637868282890092,-0.00915416049130395,0.972184142235251,-0.116749370248169,0.655427090836928,-0.016906795542193,0.948649442815429
"1528","1528","CYB5A",1528,"ENSG00000166347","turquoise",0.68745431078022,0.00229243668236659,0.961805677412969,7.61091832307134e-10,-0.59144768713768,0.0123947815804478,0.628864816727739,0.00684671351190447,-0.506158370393205,0.0381602906794752,-0.408337058561412,0.103688461904508,-0.351946031434826,0.165935053788217,-0.371096917255322,0.142513448729148,-0.414163062003753,0.0983782488433168,-0.250411704354991,0.332348193366011,-0.193808075478316,0.456068817638128,-0.0109702257121203,0.9666684805329,-0.0804018151792214,0.75903269738128,0.0644267861932884,0.805945972827408
"221395","221395","GPR116",221395,"ENSG00000069122","turquoise",0.687026151691362,0.0023128483933618,0.968994567526764,1.62671012210077e-10,-0.539052472394674,0.0255568962540283,0.542539074744348,0.0244386157727417,-0.53345327867707,0.0274351293377384,-0.468708959371283,0.0577246790537092,-0.32181140330489,0.207801800262855,-0.53701124121703,0.0262297220179626,-0.386054978681208,0.125879260194434,-0.471327003702574,0.0561542122958548,-0.211448830970947,0.415248259635102,-0.00652270612947545,0.980178315361504,-0.316358350180621,0.216048337470659,-0.0115222127258161,0.964992285635017
"217","217","ALDH2",217,"ENSG00000111275","turquoise",0.686761726846031,0.00232552842846429,0.95846785242944,1.41287429258617e-09,-0.509261354619372,0.0368018399905658,0.691320510884839,0.00211470650983437,-0.389631364406517,0.12211204364823,-0.377458180984653,0.135264580887978,-0.349568287430805,0.16901340104683,-0.471270592684716,0.0561877118770129,-0.347679072865719,0.171486448354114,-0.346592527175864,0.17291970328954,-0.207040107767252,0.425263918037729,-0.146027251658215,0.575999804080413,-0.219201378751072,0.397943131689605,0.0949549970076513,0.716971676929386
"7402","7402","UTRN",7402,"ENSG00000152818","turquoise",0.686698937841723,0.00232854770159924,0.924836189074952,1.09492700590406e-07,-0.639216488583287,0.00573356061326607,0.471439372659103,0.0560875265392127,-0.557923321166699,0.0199497344451365,-0.46431387512618,0.0604342511274384,-0.487822483318257,0.0469808839892798,-0.609168475041748,0.00944103057972166,-0.419290647504468,0.0938679718848229,-0.416540019921442,0.0962685973974629,-0.176168386409918,0.498815648356222,0.152754257797429,0.558345437444298,-0.26467385032398,0.304602934455861,-0.067191832332534,0.797776364521054
"56882","56882","CDC42SE1",56882,"ENSG00000197622","turquoise",-0.686266745419627,0.00234941718651406,-0.691153455407285,0.00212214537941549,0.693861031629014,0.00200418422467401,-0.456773916000867,0.065300729289205,0.600270016416001,0.0108445070816569,0.258934637992175,0.31559720503105,0.235301517813936,0.363279582985536,0.119182303588123,0.648676801254618,0.269079409237567,0.296320136761913,0.17980362896321,0.489853547136941,0.550996790520799,0.0218833146621306,-0.386518556139522,0.125386431686227,-0.3304863734636,0.195109438944627,-0.166791868300047,0.522286358668712
"4881","4881","NPR1",4881,"ENSG00000169418","turquoise",0.685776686176441,0.00237326564695171,0.963516301100358,5.42438714030892e-10,-0.519842373849755,0.0324450988135807,0.536196020628025,0.0265022259733422,-0.454591182155354,0.0667619953523188,-0.371522918720097,0.142019839372659,-0.349388873019319,0.169247225265235,-0.466246335628024,0.0592315127531498,-0.336567179012359,0.18652293275198,-0.360133201210733,0.155625205191762,-0.219669323103533,0.396911233723664,-0.0643717279468974,0.806108843707156,-0.180688088972926,0.487684866789024,0.0473607807856715,0.856760207857664
"11261","11261","CHP",11261,"ENSG00000187446","turquoise",0.685546390600014,0.0023845409946245,0.86832423354314,6.19662950635988e-06,-0.4708678136179,0.0564273343283002,0.491001258823726,0.0453513018630014,-0.439916329114602,0.0772187166699616,-0.346540349553892,0.172988731563537,-0.378980096677582,0.133568855655456,-0.519880403818109,0.0324301884669502,-0.175189578529742,0.501241998189017,-0.417411461885933,0.0955033351266903,-0.130865915416651,0.616626697977273,-0.029113425669128,0.911682062742763,-0.117959391162304,0.652066637617555,-0.0383157710941299,0.883921960466571
"6623","6623","SNCG",6623,"ENSG00000173267","turquoise",0.685227181254714,0.00240024195841867,0.840933693279095,2.35211748039759e-05,-0.595793608536953,0.0116105819502338,0.415750972254938,0.0969652841783856,-0.462245234926638,0.0617417180116758,-0.450764830621799,0.0693815369481072,-0.131200021384545,0.61571940476646,-0.281416918693623,0.273851709463427,-0.360395213013861,0.155302631359309,-0.363920481729318,0.151006658983003,-0.279962736552144,0.27644417272929,0.135099031267156,0.605170475462776,0.0856907869703343,0.743665958550605,0.112667033478474,0.66681038251772
"8829","8829","NRP1",8829,"ENSG00000099250","turquoise",0.684082657794998,0.00245723385735958,0.963529800999494,5.40956408588578e-10,-0.522891699915062,0.0312661256320269,0.693803990190856,0.00200661270870951,-0.535578605308525,0.0267100610152884,-0.446009359158362,0.0727414810781343,-0.262069867086269,0.30956265767504,-0.490230493766314,0.0457424558099196,-0.300419778056894,0.241347399561245,-0.449300749549933,0.0704035679581691,-0.155244811941663,0.551869640733992,-0.10813402107361,0.679531275716142,-0.294749566312793,0.250779221533667,0.0590329790657366,0.821936549715259
"11145","11145","PLA2G16",11145,"ENSG00000176485","turquoise",0.684003783089393,0.00246120181005082,0.97943486615198,7.71175848435517e-12,-0.560972989760498,0.0191419230475647,0.605445881730858,0.0100093773706255,-0.492048804790842,0.0448237349723033,-0.380977380207351,0.131365894712219,-0.354909300969186,0.162151809596851,-0.475343271813226,0.0538071781305567,-0.357969389039079,0.158306579455145,-0.359105611521521,0.156894707701284,-0.129264146516315,0.620983708453787,-0.0711132260631592,0.786224341908,-0.156212692253158,0.549361968703737,0.0419769384042802,0.872911238114145
"1363","1363","CPE",1363,"ENSG00000109472","turquoise",0.683802530006094,0.00247134998010489,0.682087767221566,0.00255921102604803,-0.764826476836105,0.000348402314354006,0.499381064954337,0.0412596663692255,-0.541501045941206,0.0247675057093498,-0.569999882606583,0.0168998446282803,-0.419997363919301,0.0932581841522257,-0.452997575395736,0.0678439768124952,-0.464617769447167,0.0602439211309877,-0.442653493113844,0.0751832274940456,-0.353634442553448,0.163772224213031,0.619855122350746,0.00795105498118792,0.157401169478774,0.546289660247843,-0.291560054235609,0.256184443036913
"23344","23344","ESYT1",23344,"ENSG00000139641","turquoise",0.683784492231142,0.00247226120003397,0.950955997651964,4.80932707670801e-09,-0.548019224306906,0.0227579988896391,0.460881075826187,0.0626153111765448,-0.428814835909872,0.0858875726603504,-0.357963256914287,0.15831422252844,-0.409359691687305,0.102741933989973,-0.452000842550969,0.0685272373716321,-0.329475810948867,0.196561140946337,-0.28497295586004,0.267575058162087,-0.204551621603562,0.430972467971539,-0.0228222218185023,0.93071794812277,-0.127184310289493,0.626658925643156,0.0580224338472396,0.824940009572271
"2923","2923","PDIA3",2923,"ENSG00000167004","turquoise",-0.683570348210293,0.0024831001682068,-0.71164999772911,0.00135545643811743,0.741025428933509,0.00066557347549988,-0.417710030344962,0.0952421509913447,0.410248273025472,0.101924490397357,0.141777845649333,0.58727196521629,0.637832546646213,0.00587330432952548,0.561383640920738,0.0190351307545173,0.252369085211491,0.32845647636646,0.275815739905577,0.283919269424252,0.269605493379599,0.295340172122443,-0.319153695020773,0.211795053908756,-0.0954601213857044,0.715524751554939,-0.0923613781280981,0.724415328906869
"26112","26112","CCDC69",26112,"ENSG00000198624","turquoise",0.683468464189336,0.00248827067097868,0.97862230106505,1.02885308670268e-11,-0.522233933520356,0.0315176148584545,0.550735547900582,0.0219589931589456,-0.47195801422378,0.0557805012807295,-0.373516761419914,0.139725193842726,-0.373572995399783,0.139660848825405,-0.484063703295609,0.0489642235908336,-0.333332551281073,0.191058732691259,-0.350407345324715,0.167922768231303,-0.193402360215228,0.457030715193279,-0.0685794235325742,0.793683997871103,-0.211292809314872,0.415600559389496,0.0743320839652243,0.776773218281883
"64114","64114","TMBIM1",64114,"ENSG00000135926","turquoise",0.683417669769314,0.00249085171557318,0.970145294368595,1.2290618402792e-10,-0.523785035743943,0.0309270386660246,0.641668410912101,0.00549256085244537,-0.51524654163338,0.0342859944556817,-0.279236760600639,0.27774400411838,-0.433123676267482,0.082443276356668,-0.511785599890299,0.0357241945001791,-0.255445889621033,0.322392880489379,-0.353252541502859,0.164259760179771,-0.140507836621117,0.590658499420353,-0.0925081527120953,0.723993457100896,-0.149950500679925,0.565674924167442,0.0348624229086075,0.894326159258857
"387","387","RHOA",387,"ENSG00000067560","turquoise",0.682545965671003,0.00253548800952392,0.872689341363867,4.87622604808969e-06,-0.437636696171398,0.078944394893626,0.788126263288933,0.000171445117723766,-0.634369324573117,0.00623505181341016,-0.196746664773075,0.449132365244899,-0.479465738153521,0.051475092136599,-0.49899160306351,0.041443394004567,-0.184177802811866,0.479173679761486,-0.324030860963055,0.204504747507979,0.0124189906046393,0.962269377799588,-0.0667868096209106,0.798971826013005,-0.0526769540621255,0.840864716114119,0.116353489235257,0.656527888380435
"51449","51449","PCYOX1",51449,"ENSG00000116005","turquoise",0.682113715000179,0.00255786276858162,0.971809186034317,8.03307563518734e-11,-0.53452014471854,0.027069287574028,0.508501861742838,0.037130877848754,-0.482716602827204,0.049690114817272,-0.319054346093487,0.211945283247519,-0.45012276455595,0.0698283926902839,-0.544942994436059,0.0236899502938868,-0.408664197302776,0.103384997007699,-0.358183331421812,0.158040078510208,-0.178831485720516,0.492242575425584,-0.0257214874146722,0.921940358228199,-0.255930375185792,0.321444085510057,0.0636968951031632,0.808105714836312
"2908","2908","NR3C1",2908,"ENSG00000113580","turquoise",0.680960131656727,0.00261836654288106,0.937147919496528,2.96818687249623e-08,-0.670028680513386,0.00325184169361469,0.588026650601324,0.0130411048489539,-0.618699029286267,0.00810251389100141,-0.482323224999654,0.0499036035331917,-0.474118558960565,0.054514966015908,-0.56759978393877,0.017474744708762,-0.384600780228924,0.127433978032333,-0.400472531809985,0.111175811601777,-0.150987810298697,0.562958404532155,0.160257764857031,0.538936511066744,-0.210722500050721,0.416889672655998,-0.133070910617138,0.610648594373282
"23077","23077","MYCBP2",23077,"ENSG00000005810","turquoise",0.680569393320435,0.00263912307518632,0.959989176993096,1.07270008593108e-09,-0.563738525586868,0.0184316909226521,0.545044943013495,0.023658597980777,-0.558623164982788,0.0197620461623745,-0.392189665589845,0.119466114904658,-0.496610153532363,0.0425803509328654,-0.595976270116542,0.0115785050026818,-0.355703087075328,0.161148355844385,-0.376674400474407,0.136143655631154,-0.104574427640056,0.689578312179345,0.0251480486128589,0.923675811685374,-0.26870946361906,0.297010419398439,0.0315715235502564,0.904256140631067
"2690","2690","GHR",2690,"ENSG00000112964","turquoise",0.680554283999497,0.00263992839085248,0.965475860376213,3.60584332556327e-10,-0.47617164805398,0.0533323483143754,0.605756513083076,0.00996093509626983,-0.462670959560376,0.0614709458054675,-0.367146906485455,0.147146566688073,-0.369496466991917,0.144378429180619,-0.499637046743577,0.0411392441943492,-0.34690979913443,0.172500365969896,-0.363567140457095,0.151433551414859,-0.192185141680445,0.459922695226503,-0.118147831858538,0.651543869884886,-0.287080224314741,0.263897745677401,0.0684872929910916,0.793955558275764
"2354","2354","FOSB",2354,"ENSG00000125740","turquoise",0.680390211527459,0.00264868625377169,0.878751813880264,3.44438770978432e-06,-0.493435485124529,0.04413251084378,0.316413416500208,0.215964023142115,-0.417416817454538,0.09549864562254,-0.35484420178103,0.162234290707569,-0.35962877520353,0.156247506738662,-0.4495861932521,0.0702034463024111,-0.331623674822508,0.193484114389104,-0.329970386187335,0.195849787065904,-0.238225729526773,0.357171452269454,0.0284586855767745,0.913661225352162,-0.150266155233955,0.564847687232617,-0.0953386638894153,0.715872582338001
"79689","79689","STEAP4",79689,"ENSG00000127954","turquoise",0.680371144631168,0.00264970554285043,0.759315339706529,0.000407327045619521,-0.685736834002178,0.00237521369811599,0.707949835906578,0.00147368376283103,-0.525844361326197,0.0301561305438163,-0.527125163276976,0.0296841671738797,-0.431762381004091,0.0835204116878398,-0.483723246265213,0.0491469236389594,-0.446736157877308,0.0722204037716623,-0.430551847039392,0.0844867920449927,-0.309096553596631,0.227353392398269,0.426321551425713,0.0879274838558995,0.026067698839664,0.920892745739094,-0.0801253264664921,0.759838419801235
"5519","5519","PPP2R1B",5519,"ENSG00000137713","turquoise",0.679750560484713,0.00268305628153831,0.938674033041202,2.47957118844471e-08,-0.467220172089925,0.0586321895821363,0.724701153235822,0.000998933211464109,-0.364468222288828,0.150346525401763,-0.34434060053606,0.175915680729752,-0.397109699284794,0.114491090711356,-0.572297234501932,0.0163635603168624,-0.306131610902174,0.232075656024889,-0.399527764550743,0.112100281665476,-0.0915101635936565,0.726863436253262,-0.194068971386929,0.45545080708082,-0.30717250899994,0.23041077289096,0.0496843604281771,0.849805884380798
"208","208","AKT2",208,"ENSG00000105221","turquoise",0.679117182978257,0.00271744693331567,0.91910940426545,1.86719375889573e-07,-0.543533205945361,0.0241268170278495,0.489020483798088,0.0463616435043055,-0.309879783619836,0.226116264198098,-0.373188672567416,0.140101012571333,-0.370682145297063,0.142995178098213,-0.507987421263724,0.0373550202152059,-0.28159180188874,0.273540940009203,-0.360901650482158,0.154680423563294,-0.102206990633388,0.696287835472332,-0.0711136771207069,0.786223015513556,-0.105810763596669,0.686083064572585,0.132018896058874,0.613497907210746
"54331","54331","GNG2",54331,"ENSG00000186469","turquoise",0.678920682233207,0.00272818916939398,0.946641526541058,8.93774960629772e-09,-0.496010221873053,0.0428704564937437,0.52006602494052,0.032357487639499,-0.475677780332006,0.0536150574495872,-0.354243385913219,0.162996866720138,-0.347201950212417,0.172114833574654,-0.485948486377953,0.0479620017160283,-0.304009062659377,0.235494241946069,-0.356706506705215,0.159885917665188,-0.159058952024784,0.542016949807483,-0.0861339026409855,0.742382573899587,-0.22248655664486,0.390729393026367,0.142640050028268,0.584977461198857
"1892","1892","ECHS1",1892,"ENSG00000127884","turquoise",0.678825290075028,0.00273341651150274,0.858263543562668,1.04402654614432e-05,-0.45826432632106,0.0643166016721692,0.439565516737481,0.0774824735995364,-0.455852115397022,0.0659149353341276,-0.316039828747771,0.216536455270177,-0.34989495888702,0.16858821954563,-0.244086162774924,0.345106030034577,-0.185340620430419,0.476353880784921,-0.0778308090871864,0.766533870297181,-0.230000901263939,0.374499540338921,-0.0533918634190274,0.838731412862723,0.0297193484045024,0.909850903331064,0.206618512905806,0.426228256219261
"26577","26577","PCOLCE2",26577,"ENSG00000163710","turquoise",0.678555020676092,0.00274827123827237,0.953377963157208,3.31283970927136e-09,-0.465282760745587,0.0598289864495814,0.679964967064188,0.00267149537967784,-0.445373538609014,0.0731995852919986,-0.353432750003851,0.164029583677535,-0.33733988938332,0.185450027436527,-0.45209390219098,0.0684632316423591,-0.305110518623605,0.233716271370866,-0.329674520570113,0.196275131021647,-0.182755907239071,0.482632791943673,-0.165173580925897,0.526387875972972,-0.235928080238178,0.361965910786603,0.079234740075536,0.762435283202807
"2353","2353","FOS",2353,"ENSG00000170345","turquoise",0.678084361953649,0.00277429705025762,0.908251920446968,4.64964202218565e-07,-0.606333339640433,0.00987147544165688,0.370761635898338,0.142902768647258,-0.504114236245146,0.0390758049079294,-0.433503147836545,0.0821448214432676,-0.432070643776674,0.0832756079663516,-0.526662272496469,0.0298540777605762,-0.366276373414397,0.148181346140615,-0.397486276325796,0.114116417578581,-0.229260306725007,0.376082289854598,0.165298044789973,0.526071902463956,-0.0958215605993549,0.714489972750561,-0.111184084755134,0.670962709204522
"57142","57142","RTN4",57142,"ENSG00000115310","turquoise",0.677735811256704,0.00279369996348166,0.969930489284408,1.29614825111111e-10,-0.493564226756853,0.0440687472573623,0.694156969810271,0.00199162356278523,-0.527750433674106,0.0294558348434382,-0.339256501290266,0.182806485218257,-0.378588242849138,0.134004045878785,-0.49869795891865,0.0415823291639744,-0.339235706142402,0.182835032555375,-0.409844543469331,0.102295321838525,-0.237189221384562,0.359329859047765,-0.0476840119214161,0.855792189641362,-0.199524461211179,0.44262512132003,0.0555670876699388,0.832247086954183
"3489","3489","IGFBP6",3489,"ENSG00000167779","turquoise",0.677685561879312,0.00279650631986798,0.63457054159468,0.00621355530754094,-0.552419574968154,0.0214747083174084,0.770811629353513,0.000292638781306181,-0.405867144281253,0.106000114677571,-0.387741531379093,0.124092752314177,-0.299055728321685,0.243595625398785,-0.324204979871835,0.204247540327148,-0.298512249646359,0.244495044636158,-0.305453496010682,0.233164381892604,-0.206424492433601,0.426672433990909,0.202480838843719,0.435752980972863,0.192613962810319,0.458902817179543,-0.0139116889124577,0.957737950956131
"23187","23187","PHLDB1",23187,"ENSG00000019144","turquoise",0.677168549170778,0.00282551448459227,0.954632952666387,2.70964674064046e-09,-0.533546825342706,0.0274028992735377,0.611363734412041,0.00911812429340691,-0.447606779022959,0.0715998202381295,-0.397163837014272,0.114437173428505,-0.320429819918709,0.209871503658938,-0.438693793309467,0.0781407184420283,-0.314972440885443,0.218177350880964,-0.33356786624464,0.190726330838264,-0.161647022751476,0.535376577299478,-0.101283273633599,0.698911547815313,-0.172293329434359,0.508454102604675,0.0265810417435066,0.919339631488464
"216","216","ALDH1A1",216,"ENSG00000165092","turquoise",0.676630012798963,0.00285599067919918,0.975409367879608,2.91326331259964e-11,-0.571255977233289,0.0166049453504052,0.665740725528081,0.00353207595915518,-0.516881962944464,0.0336219922412295,-0.393691043355334,0.117932173946387,-0.414441088867464,0.0981297967350108,-0.54114807388064,0.0248801192370295,-0.365127349825372,0.149554763955104,-0.403431205321806,0.108315570474199,-0.204332548755013,0.431476916118276,-0.0318904320514736,0.903293253995399,-0.239151475240866,0.355249894271523,0.0141553595178784,0.956998345829932
"1727","1727","CYB5R3",1727,"ENSG00000100243","turquoise",0.676544988207916,0.00286082668733137,0.87253454949887,4.91856586126676e-06,-0.533733602103318,0.0273386356151001,0.467274969766338,0.0585986001722696,-0.242538643546251,0.34826916980392,-0.366162248756501,0.148317371072364,-0.187620546797253,0.470848866271792,-0.41954794602102,0.0936456324204734,-0.352222549663822,0.165579527792666,-0.452605628747055,0.0681120554140957,-0.297761147756344,0.245741497630012,-0.023714723969828,0.928015028898846,-0.0461185006264519,0.860482395901802,0.158004838130828,0.544732056361909
"3991","3991","LIPE",3991,"ENSG00000079435","turquoise",0.676472122939011,0.00286497641025376,0.955859697858894,2.21401037868003e-09,-0.478688660951808,0.0519087874495838,0.48900920270892,0.0463674458198367,-0.425962666871417,0.0882239630020409,-0.339536788410104,0.18242199896683,-0.323377717612697,0.205471445428427,-0.437670505635383,0.0789185978934456,-0.308025971938841,0.229051374512947,-0.329951276622272,0.195877241175161,-0.201668806061302,0.437635048118273,-0.113921835647671,0.663303999998067,-0.161242087348278,0.536413115303604,0.0789034765666952,0.763401828723085
"3190","3190","HNRNPK",3190,"ENSG00000165119","turquoise",-0.675371947985599,0.00292823076097863,-0.68568195454335,0.00237789845095851,0.732508466329685,0.00082553674117821,-0.572280294001117,0.0163674652925463,0.694939362842154,0.00195872638930956,0.71215608358593,0.00133991131417191,0.092515475253254,0.723972412005587,0.258135699501314,0.317145948637058,0.302312262821416,0.238249945634437,0.415168888770246,0.0974815404226138,0.140903239225393,0.589603278390209,-0.415524936935019,0.0971655244376342,-0.160665253718481,0.537891231918077,0.203652891804937,0.433043877667716
"7916","7916","BAT2",7916,"ENSG00000226618","turquoise",-0.675059603997815,0.00294639483238136,-0.795919837034398,0.000132630739312649,0.761109762466165,0.000387293956130769,-0.618168511079289,0.00817278475722225,0.557948914285497,0.0199428463139337,0.676518914995774,0.00286231100983958,0.521103398161149,0.0319534841346124,0.516121006591477,0.0339297152626411,0.257251802297763,0.318864575628915,0.300832545409957,0.240669664007481,0.142613767716012,0.585047348662689,-0.376399539500404,0.136452867879236,0.0210201545769024,0.936177615314069,0.145208825520611,0.578163666233503
"286753","286753","TUSC5",286753,"ENSG00000184811","turquoise",0.675021359787987,0.00294862518321017,0.974095833927501,4.28771900717675e-11,-0.488020956376119,0.0468778664369228,0.499426234615338,0.0412383977060983,-0.440057568983135,0.077112711102597,-0.349860291853897,0.168633306540064,-0.338981621678715,0.183184075698462,-0.462920598366384,0.0613125786325419,-0.318926043584238,0.212139396413166,-0.343261888392258,0.177363006740608,-0.200301063032431,0.440814545531312,-0.119577862949901,0.647581726083262,-0.211163606746008,0.415892420807463,0.0811199676443512,0.75694100861062
"5538","5538","PPT1",5538,"ENSG00000131238","turquoise",-0.674361709210455,0.00298731213431101,-0.62457707270793,0.00735578480941238,0.371382889719907,0.142181961566402,-0.28586123833771,0.266021124842721,0.390088422805085,0.121636348842341,0.303797244942023,0.235837138073453,0.0849773991216493,0.745733465466321,0.382872284383485,0.12929928692976,-0.12661116027185,0.628226375166517,0.538466123478872,0.0257487844914381,0.243298014187109,0.346714954610674,-0.0189572982769887,0.942430675997829,0.0156192111385521,0.952555884842585,0.0360733597226246,0.890675926616377
"22918","22918","CD93",22918,"ENSG00000125810","turquoise",0.673608753322194,0.00303197557101189,0.936208506180048,3.30836791650005e-08,-0.556301682039118,0.0203899827838703,0.618883204149076,0.00807823196812769,-0.555432240601434,0.0206291216333999,-0.514567994015906,0.0345644166561264,-0.223121819328083,0.389342720264549,-0.501057270592513,0.04047595630669,-0.344364053626057,0.17588430119998,-0.529525461690935,0.0288149994391163,-0.185462465516437,0.476058882314986,0.0315022678112193,0.904465262547809,-0.280270821344386,0.275893683646038,-0.00667666938428318,0.979710529701984
"60481","60481","ELOVL5",60481,"ENSG00000012660","turquoise",0.673281576451346,0.00305155162624615,0.8556265732987,1.18923822587137e-05,-0.652689512380432,0.00450801159233168,0.352191098765447,0.165619939066124,-0.507240395588423,0.0376823324505541,-0.400728821067411,0.110925960092164,-0.458537063299624,0.0641377042437599,-0.490561846830548,0.0455739877722091,-0.426684276923199,0.0876285630573079,-0.370424269641893,0.143295246423755,-0.21488486018442,0.407529830113561,0.361714100026264,0.153685795366681,0.0386970393019682,0.882774349791594,0.0423827611436378,0.871692073661478
"2162","2162","F13A1",2162,"ENSG00000124491","turquoise",0.673271919369177,0.00305213100095826,0.867598864585445,6.44310423765785e-06,-0.597316052973619,0.0113453701405717,0.858062562652726,1.05453610361936e-05,-0.503340914534352,0.0394264711876792,-0.415913591321933,0.0968214059360896,-0.396385782311744,0.115213780255917,-0.479393661272203,0.0515152044725004,-0.370652058781511,0.143030164995701,-0.373766979669187,0.139439041484466,-0.197515784133175,0.4473257837017,0.124441141732351,0.634174512780731,-0.0957626466674894,0.714658607780072,0.0920645593785107,0.725268699287714
"23731","23731","C9orf5",23731,"ENSG00000106771","turquoise",0.673170192418391,0.00305823953300875,0.900518306655577,8.33674531909445e-07,-0.678037862290175,0.0027768791944002,0.432230291335714,0.0831490301591707,-0.59623269177512,0.0115335937781527,-0.321757137552279,0.20788284287982,-0.496205634912137,0.042775798068596,-0.595897087049219,0.0115924015903348,-0.415197645532677,0.0974559896603348,-0.401639580625647,0.110041288845846,-0.18317900700684,0.481602228969477,0.188344025196547,0.469108587510544,-0.201692660892617,0.437579699569273,0.0755664865862675,0.773156562726131
"27102","27102","EIF2AK1",27102,"ENSG00000086232","turquoise",-0.673132305496293,0.00306051712181261,-0.616710746353423,0.00836838855214131,0.658347410270162,0.00406116959031463,-0.440588888874559,0.0767148869923975,0.533400758092698,0.0274532373119275,0.360946190895198,0.154625782557201,0.345748019250014,0.174039210476697,0.336038890609822,0.187258817839197,0.0892495599024436,0.73337705581407,0.396769279873376,0.114830534048813,0.534446269135061,0.0270944984196665,-0.504038422329389,0.0391100779268033,-0.315484004131328,0.217389929048521,0.118943749162758,0.649337549854864
"7423","7423","VEGFB",7423,"ENSG00000173511","turquoise",0.673071076899469,0.00306420082543258,0.955652936999997,2.29160177233369e-09,-0.54803198856748,0.0227541922106427,0.54176349847637,0.0246840280995374,-0.423364409131073,0.090391967179037,-0.373385671836261,0.139875270729515,-0.233532034475223,0.367003941092249,-0.360906343267286,0.154674665959254,-0.38673112983944,0.125160895693473,-0.309976109053152,0.225964413860055,-0.231380991799978,0.371559967678311,-0.0957166364003301,0.714790316087209,-0.138612017874561,0.595728693736245,0.141945892937722,0.586824463922265
"80760","80760","ITIH5",80760,"ENSG00000123243","turquoise",0.673046483558575,0.00306568145365143,0.905999311311966,5.54000129435334e-07,-0.503501476131211,0.0393534679717164,0.463683734899289,0.0608303306130878,-0.406128287583425,0.105753990406593,-0.364323139062018,0.150521186680482,-0.332173229533373,0.192701942694011,-0.436002061864421,0.0801989762966754,-0.328582590333618,0.197850160550387,-0.335366919916799,0.188197616836245,-0.21301488417304,0.411720851602982,-0.0224085063350327,0.931971119179517,-0.116467526051645,0.6562107258735,0.0745334885277225,0.776182828308152
"6342","6342","SCP2",6342,"ENSG00000116171","turquoise",0.672721494926922,0.00308530199061657,0.725264914282886,0.000985481186705824,-0.554496447071739,0.0208889479036793,0.496598755626295,0.0425858486762882,-0.03143580245836,0.90466596430706,-0.527945635675162,0.0293848296950164,-0.343671394540324,0.17681263366253,-0.561431594421094,0.0190226905918669,-0.419110665526998,0.0940237248400946,-0.515126625962846,0.0343350732160011,-0.280373052228495,0.275711164538985,0.141640683993303,0.587637324522325,0.0136319106243711,0.958587192676712,-0.113808455492403,0.663620556068113
"2167","2167","FABP4",2167,"ENSG00000170323","turquoise",0.672638048936781,0.00309035633703644,0.975577416418163,2.76856977256992e-11,-0.486397909094195,0.047725318143201,0.602304919669356,0.0105098159007374,-0.447111448803063,0.0719524128963861,-0.355368354285254,0.161570990270735,-0.341666489461435,0.179518100518581,-0.462535123922465,0.0615572451339062,-0.320590826041754,0.209629620577715,-0.347879845740669,0.171222484590714,-0.198237060050853,0.445634951194458,-0.140117052127399,0.591702160176467,-0.21908828502777,0.398192739933869,0.0399069513336919,0.87913400547193
"2771","2771","GNAI2",2771,"ENSG00000114353","turquoise",0.672452268989281,0.00310163329549225,0.809915204168002,8.13156828670878e-05,-0.674720603942419,0.0029662128516757,0.74921762665592,0.000536856074088973,-0.64158379182969,0.00550073966289652,-0.398733459921943,0.112881710193623,-0.31506134370498,0.218040375955074,-0.396494410636657,0.115105131849818,-0.151904308658001,0.560562970773201,-0.349527383398931,0.169066690664207,0.0444806572011219,0.865394028000307,0.148718242045264,0.568909286717353,0.148358819059987,0.569854168131479,0.106347233016436,0.684568275864386
